text_id	text	task_1	task_2	task_3
hasoc_hi_2096	बंगाल में डॉक्टर सही , सरकार गलत   बिहार में  सरकार सही ,डॉक्टर गलत    इसे कहते हैं मिडिया का दोगलापन   #media	NOT	NONE	NONE
hasoc_hi_942	ये देखो दूसरा वीडियो. इसमें ये हरामजादी एक कुत्ते से उसका बच्चा छीन जे ले जा रही है. वीडियो तो ऐसे बनाया है जैसे कुत्ते के बच्चे से UPSC की तैयारी करायेगी साली भेनचोद. 	HOF	PRFN	UNT
hasoc_hi_5166	#शिवजी के गले में जो लुंड वाला है वह किसकी है जानने के लिए निशुल्क पुस्तक ज्ञानगंगा को अवश्य प्राप्त करे #Mahashivratri  #महाशिवरात्रि 	HOF	PRFN	TIN
hasoc_hi_1174	बेटे की गुंडागर्दी पर सवाल पूछा तो न्यूज़ 24 के ऐंकर से बोले कैलाश विजयवर्गीय तुम्हारी औक़ात क्या है?    अब हम तो कैलाश विजयवर्गीय का इस बयान की सराहना करते है बिल्कुल ही सटीक जवाब दिया।    बताओ दल्ले पत्रकारों क्या औकात है तुम्हारी??	NOT	NONE	NONE
hasoc_hi_1157	एक नयी कोशिश है पापा के ख्वाबों को पूरा करने की अलीगढ में डॉ. वक़ार हार्ट सेंटर शुरू कर रही हूँ,आप सब की दुआओं और समर्थन की ज़रुरत है और हमेशा रहेगी-: डॉ अलवीरा शाह    #बहराइच_की_बेटी   @dralvirashah @yasarshah_SP @LaxmiNa29322665 @YasarShahFan @maheshwar_sp @Aqdas_shaikh_22	NOT	NONE	NONE
hasoc_hi_772	सबका विशवास कहाँ से जीतोगे साहब।  बे गुनाहों का कत्ल कहाँ रुकने वाला।	NOT	NONE	NONE
hasoc_hi_134	कितना easy सवाल भारत क्या पूरे विश्व को पता है   DALAL = E = HIND   कोन है  भाष्कर का भड़वा दामाद	NOT	NONE	NONE
hasoc_hi_4724	Who will be the PM,Mayawati or Akhilesh	NOT	NONE	NONE
hasoc_hi_5608	सेना पर विश्वास नहीं, सेना के अधिकारी गुंडे,सुप्रीम कोर्ट पर विश्वास नहीं, सी बी आई पर विश्वास नहीं, चुनाव आयोग पर विश्वास नहीं, भेनचोद तुम कांग्रेसी अपना डीएनए जांच कराओ तुम्हारा बाप भी कोई और निकलेगा,हार नजदीक आते ही evm खराब हो गई।।	HOF	PRFN	TIN
hasoc_hi_7308	सुअर है तू।अपने पिल्लो को तो रोक ले	HOF	PRFN	UNT
hasoc_hi_2833	और रंडी देखना है तो तेरी मां को देख लो	HOF	PRFN	UNT
hasoc_hi_1224	चादरमोद तेरी गाँड़ में ग्रेनेड डाल के फोड़ेंगे ना जिस दिन ये भटके हुए शांतिदूत, तब पता पड़ेगा तुझे की क्या मकजोर होता है क्या माइनर हूतिये।	HOF	PRFN	TIN
