,text_id,text,task_1,task_2,LASER_embeddings_commen,LASER_embeddings_lib
221,hasoc_de_222,"@a_nnaschneider Unter Kollektiv-Zwang verführte, realitätsabdriftende Menschen kennen in ihrem Wahn keine Grenzen mehr. Heute nicht das erste Mal in der Geschichte der Menschheit. Geht immer einher mit dekadentem Zeitgeist und seinen unschönen Wirkungen.",NOT,NONE,"[ 7.8219976e-03 -3.0943527e-05 -5.9674599e-04 ...  2.4236055e-02
  1.0864930e-02  3.9289933e-02]","[ 7.8219976e-03 -3.0943527e-05 -5.9674599e-04 ...  2.4236055e-02
  1.0864930e-02  3.9289933e-02]"
222,hasoc_de_223,"Wenn man Leute, die aufgrund religiösen Fanatismus Musikinstrumente zerstören, „Barbaren“ nennt, führt das bei #Twitter zur Löschung des Accounts. So zumindest bei @Lebensformation samt Verlust von 4256 Followern! Ein Skandal! Solidarität mit #Lebensformation!!!",NOT,NONE,[0.00464639 0.03845982 0.00022393 ... 0.06225738 0.02419552 0.03550745],[0.00464639 0.03845982 0.00022393 ... 0.06225738 0.02419552 0.03550745]
223,hasoc_de_224,Der 'Schauspieler' @KhodrKida hat 1996 also eine 15jährige [seine Frau wurde 1981 geboren] geheiratet? In Deutschland? #Kinderehe  https://t.co/pAvEfVHuJA,NOT,NONE,"[ 6.3352757e-03 -2.8001801e-05  1.9357486e-02 ...  3.8674369e-02
  6.7406329e-03  3.3092093e-02]","[ 6.3352757e-03 -2.8001801e-05  1.9357486e-02 ...  3.8674369e-02
  6.7406329e-03  3.3092093e-02]"
224,hasoc_de_225,Wenn du als Soros Jüngerin eine Wette verloren hast und im TV als deutsche Kanzlerin mit deutschem Brauchtum auftreten musst.  #Rosenmontag #Karneval https://t.co/lU8GsD2c3q,NOT,NONE,[0.01585952 0.05961013 0.00098623 ... 0.02652683 0.02537618 0.06746291],[0.01585952 0.05961013 0.00098623 ... 0.02652683 0.02537618 0.06746291]
225,hasoc_de_226,Medien feiern 'arabischen Frühling' - was passiert? Nordafrika wird islamisiert+instabilisiert.   Medien feiern Martin Schulz - was passiert? SPD stürzt ab.  Medien feiern Klimagöttin Greta - was passiert? - Klima wird sich ändern wie es das schon ewig macht.  Medien sind Märchen.,NOT,NONE,[0.01681696 0.00111205 0.00272426 ... 0.05612073 0.01277047 0.00633584],[0.01681696 0.00111205 0.00272426 ... 0.05612073 0.01277047 0.00633584]
226,hasoc_de_227,"Gerade zufällig ARD eingeschaltet. Trump böse, Refugees gut, Deutsche böse, Greta gut. ARD/ZDF müssten eigentlich als Güne Jugend Dauerwerbesendungs-Kanal gekennzeichnet werden.",NOT,NONE,"[ 0.00739267  0.01276777 -0.00034391 ...  0.0353076   0.01060833
  0.03487377]","[ 0.00739267  0.01276777 -0.00034391 ...  0.0353076   0.01060833
  0.03487377]"
227,hasoc_de_228,"'Neubeginn in Europa' heißt, unsere Nationalstaaten sollen sich nicht 'abschotten'. Komisch, warum gilt das nicht für islamische Staaten?   Macron sollte Moslems lieber eine Flucht in reiche Nachbarländer wie Dubai oder Saudi-Arabien ermöglichen.",NOT,NONE,"[ 0.01135082 -0.00014985  0.01566738 ...  0.06293242  0.01976006
  0.00432928]","[ 0.01135082 -0.00014985  0.01566738 ...  0.06293242  0.01976006
  0.00432928]"
228,hasoc_de_229,"Liebe Stasi, sonst nix zu tun? https://t.co/AUq2bKEUtX",NOT,NONE,"[ 3.7130766e-02 -6.8615018e-06  1.4624614e-03 ...  2.0622715e-02
  2.0089915e-02  2.4057334e-02]","[ 3.7130766e-02 -6.8615018e-06  1.4624614e-03 ...  2.0622715e-02
  2.0089915e-02  2.4057334e-02]"
229,hasoc_de_230,"Maltas Ministerpräsident Joseph Muscat: 'Die Migranten hätten nach Tunesien gebracht werden sollen, da dort der Rettungsaktion nächstgelegene Hafen ist und nicht nach Europa.' Werden die Schlepper denn verhaftet und warum unterstützt die  Bundesregierung sowas @regsprecher?",NOT,NONE,"[ 0.00908848  0.00259503 -0.00253828 ...  0.05136908  0.00713531
 -0.01024843]","[ 0.00908848  0.00259503 -0.00253828 ...  0.05136908  0.00713531
 -0.01024843]"
230,hasoc_de_231,"Unsere Bundesländer planen ein umfassendes Messer-Verbot wegen zunehmender Übergriffe im öffentlichen Raum. Toll, der gutgläubige Michel wird entwaffnet+die Oma mit Pilzmesser kriminalisiert während nicht mal im Traum daran gedacht wird, Buntbürger zu entwaffnen.",NOT,NONE,"[ 5.5576367e-03  3.2588941e-05 -3.7572635e-04 ...  2.1028617e-02
  2.0077921e-02  8.5003059e-03]","[ 5.5576367e-03  3.2588941e-05 -3.7572635e-04 ...  2.1028617e-02
  2.0077921e-02  8.5003059e-03]"
231,hasoc_de_232,"210 Abgeordnete riefen Seehofer auf, Migranten, die von Libyen nach Malta kutschiert wurden, aufzunehmen! @der_Seehofer gab nach. Es sollten diese Abgeordneten verpflichtet werden, die Migranten bei sich zu Hause aufzunehmen! @Die_Gruenen @linksfraktion @spdbt @CDU  #AlanKurdi",NOT,NONE,[0.02221321 0.00084189 0.00779031 ... 0.04546559 0.01373653 0.03116484],[0.02221321 0.00084189 0.00779031 ... 0.04546559 0.01373653 0.03116484]
232,hasoc_de_233,"Lese gerade die TL von Sawsan Chebli und denke mir, dass sie doch sehr gut integriert ist: Jeder Tweet liest sich wie ein Aprilscherz.  Kein Scherz ist allerdings, dass wir sie fürstlich durch unsere Steuern alimenieren.",NOT,NONE,[0.01910858 0.00322587 0.00218969 ... 0.03988809 0.01996097 0.01923563],[0.01910858 0.00322587 0.00218969 ... 0.03988809 0.01996097 0.01923563]
233,hasoc_de_234,"Trump schlägt vor, illegale Einwanderer nur in Städten von Demokraten regiert unterzubringen, da Demokraten Abschiebungen Illegaler blockieren.     Tolle Idee, sollte man auch hier anwenden. https://t.co/bRaGWacdvG",NOT,NONE,[0.01017149 0.00314459 0.0003792  ... 0.07145462 0.02252131 0.04290636],[0.01017149 0.00314459 0.0003792  ... 0.07145462 0.02252131 0.04290636]
234,hasoc_de_235,"Vielleicht ist an dem Spruch mit der Maus, die im Pferdestall geboren wurde und doch automatisch kein Pferd ist doch was Wahres dran. https://t.co/EsiQ7Zost5",NOT,NONE,"[ 0.00790973  0.00753652 -0.00086176 ...  0.01740587  0.01441142
  0.0489475 ]","[ 0.00790973  0.00753652 -0.00086176 ...  0.01740587  0.01441142
  0.0489475 ]"
235,hasoc_de_236,"Und dann gibt es wieder Empörungs-Tweets darüber, dass sie auf Englisch angesprochen wird. https://t.co/cRuM5dXsht",NOT,NONE,[0.01565463 0.02517383 0.00072132 ... 0.03005446 0.01715488 0.03613737],[0.01565463 0.02517383 0.00072132 ... 0.03005446 0.01715488 0.03613737]
236,hasoc_de_237,Die Grünen schlagen ja wegen der Wohnungsnot #Enteignungen vor. Was kommt wohl als nächstes?,NOT,NONE,"[ 0.0168701   0.00403884 -0.00027215 ...  0.00757038  0.00211031
  0.04297749]","[ 0.0168701   0.00403884 -0.00027215 ...  0.00757038  0.00211031
  0.04297749]"
237,hasoc_de_238,"Bacho:'Gestern half ich altem Mann! Er freute sich, aber Autofahrer hupen!'  Allerdings auch Bacho:  'Gestern begrabschte ich junge Frau. Sie freute sich nicht, aber ich wollte an die Hupen!' https://t.co/YNDJLMg0Pd",NOT,NONE,"[ 0.01046767  0.00324329  0.01510714 ...  0.02225509  0.03235796
 -0.00030797]","[ 0.01046767  0.00324329  0.01510714 ...  0.02225509  0.03235796
 -0.00030797]"
238,hasoc_de_239,"Was @SawsanChebli wirklich passiert ist:  'Schon wieder: Hab' gerade eine  hübschen blonde Lufthansa-Stewardess gesehen! Hab' mich gefragt, warum sie #vonhier aussieht, also so wie es richtigerweise weltweit alle mit 'deutsch' assoziieren - und ich nicht.😢! https://t.co/ICoXNhsuIf",NOT,NONE,[0.01706196 0.00461172 0.01372813 ... 0.01066787 0.00522991 0.03757719],[0.01706196 0.00461172 0.01372813 ... 0.01066787 0.00522991 0.03757719]
239,hasoc_de_240,"Die 40 Toten sind tragisch, allerdings werden zig Moslems täglich von Moslems getötet (Syrien, Afghanistan, Terroranschläge in Afrika etc.pp.) -  da schweigt @SawsanChebli - die komischerweise in D und in keinem moslemischen Land leben will.  #Christchurch #Neuseeland https://t.co/L1JfyDO2KN",NOT,NONE,"[ 2.1166617e-02 -2.5374429e-05  4.7518550e-03 ...  6.8722256e-02
  1.7321076e-02  3.8711712e-02]","[ 2.1166617e-02 -2.5374429e-05  4.7518550e-03 ...  6.8722256e-02
  1.7321076e-02  3.8711712e-02]"
240,hasoc_de_241,"Da hat die gute Greta mal ihre Tabletten genommen+ eingesehen, dass wir ohne Energie im Dunkeln+Kalten stehen+sprach sich für Atomenergie aus! Tja, das war's dann mit dem Friedensnobelpreis. Welcher  Messias wird jetzt von den Medien erfunden, nach Martin Schulz, Macron+Greta?",NOT,NONE,[0.00731626 0.00954282 0.01240969 ... 0.0540864  0.0150513  0.00835365],[0.00731626 0.00954282 0.01240969 ... 0.0540864  0.0150513  0.00835365]
241,hasoc_de_242,"Dieser ganze #EuropaistdieAntwort Kram klingt schlimmer als eine Sekte und hat überhaupt nichts mit Europa zu tun, sondern mit einem EU-'Sozialismus'Monster, indem indigene Europäer ihre Kultur+Identität+Wohlstand aufgeben sollen.",NOT,NONE,"[ 1.7952118e-02 -3.1299187e-05  1.0770383e-02 ...  3.2590427e-02
  9.1665229e-03  2.6866421e-02]","[ 1.7952118e-02 -3.1299187e-05  1.0770383e-02 ...  3.2590427e-02
  9.1665229e-03  2.6866421e-02]"
242,hasoc_de_243,"Mit 'Generation Greta' ist den Linksgrünen das gelungen, wovon Joschka Fischer immer träumte: uns 'einzuhegen und auszudünnen'. Nur passiert das jetzt nicht nur personell, sondern auch mit Gehirnmasse der jugendlichen schon immer Hiergewesenen.",NOT,NONE,[0.00677055 0.01207107 0.00238965 ... 0.01639448 0.0162545  0.02183964],[0.00677055 0.01207107 0.00238965 ... 0.01639448 0.0162545  0.02183964]
243,hasoc_de_244,@T100007140969 Nicht nur. Die meisten sind Schwaben.,NOT,NONE,"[ 9.2156986e-03 -9.0955815e-05  1.7116354e-03 ...  1.4461405e-02
 -1.4229286e-04  1.3465546e-02]","[ 9.2156986e-03 -9.0955815e-05  1.7116354e-03 ...  1.4461405e-02
 -1.4229286e-04  1.3465546e-02]"
244,hasoc_de_245,"Heutzutage kann man froh sein, wenn man ein Pärchen mit Kind in der Großstadt sieht, dass alle noch irgendwie europäisch aussehen.",NOT,NONE,[0.01099507 0.00602654 0.00247856 ... 0.00700668 0.00295943 0.02890634],[0.01099507 0.00602654 0.00247856 ... 0.00700668 0.00295943 0.02890634]
245,hasoc_de_246,@Niggurath84 Toll! 😊,NOT,NONE,"[ 1.1631796e-03 -3.8285344e-04 -5.8363115e-05 ...  1.8822351e-02
  3.4511546e-03  3.0440342e-02]","[ 1.1631796e-03 -3.8285344e-04 -5.8363115e-05 ...  1.8822351e-02
  3.4511546e-03  3.0440342e-02]"
246,hasoc_de_247,Der heutige furchtbare #Einzelfall kommt aus England: Frau wird an ihren Haaren(!) aus dem 11. Stock gehalten+nach Überlebenskampf fallen gelassen!! Unsere Medien verschweigen Infos. Englische Medien: Verdächtiger ist 'african guy'!  #metoo #Glasgow #RIP   https://t.co/3dIrGkVxFQ,NOT,NONE,"[ 3.5688292e-02  1.2643719e-03 -2.6479967e-05 ...  2.0772321e-02
  2.1466572e-02  4.4344053e-02]","[ 3.5688292e-02  1.2643719e-03 -2.6479967e-05 ...  2.0772321e-02
  2.1466572e-02  4.4344053e-02]"
247,hasoc_de_248,"@T100007140969 Autismus-Form. Nicht tödlich, aber Gretas Fall tödlich nervig.",NOT,NONE,"[ 0.00450554 -0.00029018  0.00047478 ...  0.01249563  0.01907588
  0.02729519]","[ 0.00450554 -0.00029018  0.00047478 ...  0.01249563  0.01907588
  0.02729519]"
248,hasoc_de_249,"Bin zwar für die Selbstbestimmung von Frauen, aber habe öfter schon von Frauen gehört, die eine Abtreibung sehr bereut haben, allerdings noch nie von einer Frau, die bereut hat ihr Kind zu bekommen.  #annewill",NOT,NONE,[0.00719131 0.02207446 0.0246041  ... 0.02031626 0.02529835 0.01481505],[0.00719131 0.02207446 0.0246041  ... 0.02031626 0.02529835 0.01481505]
249,hasoc_de_250,"@AnneWillTalk @haenel_kh Sorry, das klingt aus dem Mund einer alten Frau, die selbst keine Mutter ist ziemlich verrückt und anmaßend. Ihr solltet euch mal bei youtube das Video ' Das Kind, was eine Abtreibung überlebte' ansehen. Dann wieder urteilen. #annewill  https://t.co/gwolT7ZweB",NOT,NONE,"[ 1.5541523e-02 -3.1155127e-05 -1.1611992e-03 ...  4.2373925e-02
  2.4519276e-02  3.5140149e-02]","[ 1.5541523e-02 -3.1155127e-05 -1.1611992e-03 ...  4.2373925e-02
  2.4519276e-02  3.5140149e-02]"
250,hasoc_de_251,Warum hört man vom tragischen Selbstmord einer 11(!)-jährigen Schülerin der #Hausotter Grundschule in #Reinickendorf nix über die Hintergründe?Wer war die Schülerin? Wer die Mobber? @BILD @welt @RTLde @faz @focus @Tag24B Randinfo: Anteil Nichtdeutscher 71%  https://t.co/6q4xdE0YCB,NOT,NONE,[0.01004257 0.01694397 0.00361101 ... 0.0350781  0.01502645 0.03848376],[0.01004257 0.01694397 0.00361101 ... 0.0350781  0.01502645 0.03848376]
251,hasoc_de_252,"Gerade gehört: Kramp-Karrenbauer würde angeblich die Grenze schließen lassen.  Wirklich? Damit auch sicher ist, dass kein Gold mehr ausreisen muss?",NOT,NONE,[0.00017601 0.00363046 0.00087968 ... 0.02427276 0.00363907 0.02220123],[0.00017601 0.00363046 0.00087968 ... 0.02427276 0.00363907 0.02220123]
252,hasoc_de_253,"Jeder der will kommt ohne Pass+mit Fantasieangaben ins Land rein, aber für uns Autochonen werden unsere Fingerabdrücke im Pass Pflicht!",NOT,NONE,"[ 1.39500275e-02 -6.03808985e-05  6.60745054e-03 ...  1.10777728e-02
  5.78968320e-03  4.80870195e-02]","[ 1.39500275e-02 -6.03808985e-05  6.60745054e-03 ...  1.10777728e-02
  5.78968320e-03  4.80870195e-02]"
253,hasoc_de_254,'Die Deutschen haben Millionen von Juden umgebracht ... und jetzt lässt Angela Merkel eine Million ihrer Erzfeinde ins Land.'   #RIP Karl Lagerfeld. :(,NOT,NONE,"[ 0.01101161 -0.00015448 -0.00202925 ...  0.03469516  0.01944622
  0.05380268]","[ 0.01101161 -0.00015448 -0.00202925 ...  0.03469516  0.01944622
  0.05380268]"
254,hasoc_de_255,"Es sollte eine Volksabstimmung über Erhalt+Finanzierung der öffentlich-rechtlichen Sender geben! Und dabei aber auch thematisiert werden, dass Redakteure ca. 9000 € monatlich und Intendanten ca. 400.000 jährlich verdienen! Wir alle finanzieren diesen Wahnsinn via #GEZ!!  #Framing",NOT,NONE,"[ 0.00238617 -0.00014228  0.00599303 ...  0.01281791  0.01705214
  0.03368738]","[ 0.00238617 -0.00014228  0.00599303 ...  0.01281791  0.01705214
  0.03368738]"
255,hasoc_de_256,"Wir sind das einzige Land, in dem nun nachgewiesen gelenkte Staatspropaganda gegen die eigenen Bürger auch noch von selbigen selbst bezahlt werden müssen!  #GEZ sofort abschaffen!  #FramingManual  #Framing",NOT,NONE,"[ 0.01867161  0.00232355 -0.00023205 ...  0.0221622   0.01701143
  0.05057428]","[ 0.01867161  0.00232355 -0.00023205 ...  0.0221622   0.01701143
  0.05057428]"
256,hasoc_de_257,"Im Park. 2 Omas unterhalten sich. Eine sagt, dass sie nicht mag wie sich ihr Viertel durch Neuzüge von bestimmtem Klientel verändert hat+sie sich kaum mehr raustraut. Die andere:'Das lass ich mir nicht bieten. Wenn die auf mich auf dem Weg zukommen, weiche ich keinen Zentimeter.'",NOT,NONE,[0.01954038 0.00774159 0.02114378 ... 0.00219215 0.01205957 0.01826412],[0.01954038 0.00774159 0.02114378 ... 0.00219215 0.01205957 0.01826412]
257,hasoc_de_258,Frühling. 😊 https://t.co/fXGWnqxL1n,NOT,NONE,"[ 0.00396347 -0.00012299  0.00312217 ...  0.0054064   0.01328288
  0.03735255]","[ 0.00396347 -0.00012299  0.00312217 ...  0.0054064   0.01328288
  0.03735255]"
258,hasoc_de_259,"Gerade im Radio (aka quasi dem 'sozialistischen Einheitsradio') gehört: Soros warnt! Auf Europa käme wegen der #Europawahl eine Krise zu! Die Menschen müssen endlich aufwachen! Seine einzige Hoffnung sind die deutschen Grünen!  Nein, danke! 😂",NOT,NONE,[0.01946089 0.00579325 0.01029664 ... 0.05108121 0.02621299 0.00374444],[0.01946089 0.00579325 0.01029664 ... 0.05108121 0.02621299 0.00374444]
259,hasoc_de_260,"Hallo! Kennt ihr vll jemanden, der diesen heimatlosen süßen, alten + verschmusten Hund aufnehmen würde, damit er noch ein paar schöne Hundejahre verleben könnte?  Info: info@prodogromania.de https://t.co/468AnQKJzJ",NOT,NONE,[0.01663701 0.00102271 0.00027076 ... 0.00235589 0.02083695 0.03411755],[0.01663701 0.00102271 0.00027076 ... 0.00235589 0.02083695 0.03411755]
260,hasoc_de_261,"‼️YOUNES hatte eine Anfrage, doch es hat nicht geklappt. Die Zeit rennt ihm davon 😔    https://t.co/eTBoRMsHV3",NOT,NONE,"[ 2.3448581e-02 -5.7814927e-05  2.8554825e-04 ...  1.1471804e-02
  2.4347080e-02  2.6021093e-02]","[ 2.3448581e-02 -5.7814927e-05  2.8554825e-04 ...  1.1471804e-02
  2.4347080e-02  2.6021093e-02]"
261,hasoc_de_262,@Holle1909 @holunderhelmut Ich musste nebenbei arbeiten+dafür auch Steuern zahlen. Außerdem werde ich später mal einen Spitzensteuersatz zahlen müssen.,NOT,NONE,"[1.3991502e-02 3.6966046e-03 6.1199054e-05 ... 3.8357354e-03 1.1442417e-02
 2.5844974e-02]","[1.3991502e-02 3.6966046e-03 6.1199054e-05 ... 3.8357354e-03 1.1442417e-02
 2.5844974e-02]"
262,hasoc_de_263,"Gerade gelesen, was #Relotius als Entschuldigung sagte, uns Lügenmärchen wie 'Syrer findet 500€ und bringt sie zur Polizei' aufzutischen. Sie könnte auf 99% aller 'Qualitätsjournalisten' + #GEZ Alimentierten zutreffen: 'Ich bin krank und brauche Hilfe!' 😂",NOT,NONE,[0.00620744 0.00899325 0.00090386 ... 0.03232701 0.01280912 0.02453415],[0.00620744 0.00899325 0.00090386 ... 0.03232701 0.01280912 0.02453415]
263,hasoc_de_264,Ach du Schande! Ruft der Schlepperverein etwa zu Scheinehen auf? https://t.co/JAZimAXlSJ,NOT,NONE,"[ 1.08729545e-02 -1.21692519e-05  4.92093293e-03 ...  1.16573414e-02
  2.09534355e-02  3.46034020e-02]","[ 1.08729545e-02 -1.21692519e-05  4.92093293e-03 ...  1.16573414e-02
  2.09534355e-02  3.46034020e-02]"
264,hasoc_de_265,"Hallo, ich mache mir Sorgen um Deutschland. Sie kennen mich vielleicht unter meinen #GreatestHits:'Normale Länder haben Grenzschutz!' Oder: 'Jede Woche wächst Afrika um 1 Mio Menschen! Illegale Migration wird Europa zerstören+Afrika nicht helfen'. Oder:'Lies bitte Art. 16 a GG!'.",NOT,NONE,[0.00706742 0.00208822 0.0007025  ... 0.01941173 0.02257948 0.02140815],[0.00706742 0.00208822 0.0007025  ... 0.01941173 0.02257948 0.02140815]
265,hasoc_de_266,@Naund10 Ist das Sat 1 - Frühstücksfernsehen?,NOT,NONE,"[ 0.00493671  0.00056136  0.00211062 ...  0.00955151 -0.00146492
  0.01913844]","[ 0.00493671  0.00056136  0.00211062 ...  0.00955151 -0.00146492
  0.01913844]"
266,hasoc_de_267,"Oh nein, #Tatort wieder total realitätsfern und mit Erziehungsgedanken:  'Reichsbürger'! Hey liebe @Tatort Autoren, könntet ihr mal bitte zum Hauptbahnhof fahren (wahlweise: #Gelsenkirchen), wo vorhin gerade Türken+Syrer randaliert haben, um mal echte deutsche Tatorte zu sehen? https://t.co/nggBoTbJif",NOT,NONE,"[ 1.4635363e-02 -9.4298193e-06  5.7153543e-04 ...  5.7232406e-02
  1.4380885e-02  2.2381140e-02]","[ 1.4635363e-02 -9.4298193e-06  5.7153543e-04 ...  5.7232406e-02
  1.4380885e-02  2.2381140e-02]"
267,hasoc_de_268,Voll kalt draußen!  Bitte nicht vergessen Vögel/Eichhörnchen etc. zu füttern + schönen Sonntag! https://t.co/A4MZ1uzgSG,NOT,NONE,"[ 3.2902051e-02 -1.0106761e-05  8.0355923e-05 ...  1.0971628e-02
  2.8495442e-03  1.6315650e-02]","[ 3.2902051e-02 -1.0106761e-05  8.0355923e-05 ...  1.0971628e-02
  2.8495442e-03  1.6315650e-02]"
268,hasoc_de_269,@wessarges Danke.😊,NOT,NONE,"[ 0.02659645 -0.00010248  0.00175887 ...  0.03353748  0.00717027
  0.03522376]","[ 0.02659645 -0.00010248  0.00175887 ...  0.03353748  0.00717027
  0.03522376]"
269,hasoc_de_270,@klaus_fritz @a_mittlinger @michaela_bogner Nicht überall. In Berlin o. Hamburg gibt es schon Taubenhäuser. D.h dort leben+fressen Tauben+haben einen Rückzugsort.,NOT,NONE,"[8.6902101e-03 9.3156661e-05 1.3350721e-03 ... 1.9654622e-02 1.0838398e-02
 2.5897073e-02]","[8.6902101e-03 9.3156661e-05 1.3350721e-03 ... 1.9654622e-02 1.0838398e-02
 2.5897073e-02]"
270,hasoc_de_271,"'FRAU MERKEL HAT DAS BLUT MEINES SOHNES AN DEN HÄNDEN“. Diesen Satz sollte man in den Stein der Kaiser-Wilhelm-Gedächtniskirche meißeln. Groß genug, dass der Staatsbischof ihn niemals vergisst. Eine solche Predigt ist wie blanker Hohn.  ⏬⏬⏬ https://t.co/SC9w62vZa4",NOT,NONE,"[ 4.9271910e-03 -1.0079797e-05  3.1412586e-03 ...  4.5588803e-02
  1.6075211e-02  2.5962889e-02]","[ 4.9271910e-03 -1.0079797e-05  3.1412586e-03 ...  4.5588803e-02
  1.6075211e-02  2.5962889e-02]"
271,hasoc_de_272,"@DerBrainfucker @Martin_Sellner Westernhagen empfiehlt Kokainkonsum, um nicht AfD zu wählen, Beck empfiehlt Crystal, ich empfehle, Menschen mit drogenbedingten Hirnschäden unter Betreuung zu stellen, um die Öffentlichkeit vor deren totalitären Ideen zu bewahren.",HOF,OFFN,"[ 0.02924076  0.00609005 -0.00524197 ...  0.05474315  0.01542213
  0.02279672]","[ 0.02924076  0.00609005 -0.00524197 ...  0.05474315  0.01542213
  0.02279672]"
272,hasoc_de_273,"Was gibt es schöneres als ein Haufen abehobener, degenerierter 'VIPs', von außerhalb, die einem sagen wollen, wie man, bei der Oberbürgermeister-Wahl in seiner eigenen Stadt, zu wählen hat..? https://t.co/gHwJYdOmvn",HOF,OFFN,"[ 2.4345050e-02 -2.9426214e-05  1.2048872e-03 ...  4.0558342e-02
  1.8541913e-02  1.1949127e-02]","[ 2.4345050e-02 -2.9426214e-05  1.2048872e-03 ...  4.0558342e-02
  1.8541913e-02  1.1949127e-02]"
273,hasoc_de_274,"@rpo_kultur 'heute ist alles besser', ist derselbe Schwachsinn, wie 'früher war alles besser'. Die Welt wird nicht besser, sondern Diskriminierung, Chauvinismus wechseln nur die Seiten, siehe Südafrika oder der aggressiv-kriminelle Hetzjagd metoo Feminismus.",NOT,NONE,"[ 0.01348526  0.00250003 -0.00164595 ...  0.02191609  0.01716697
  0.01820002]","[ 0.01348526  0.00250003 -0.00164595 ...  0.02191609  0.01716697
  0.01820002]"
